tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,tweet_url,retweet_count,like_count,reply_count,predicted_dog_breed,picture_url,normalized_numerator,normalized_denominator
702321140488925184,2016-02-24 02:36:23,Twitter for iPhone,Please enjoy this picture as much as I did. 12/10,"https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1",12,10,,,https://t.co/7u8mM99Tj5,972,3089,28,West_Highland_white_terrier,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,12,10
702539513671897089,2016-02-24 17:04:07,Twitter for iPhone,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet,"https://twitter.com/dog_rates/status/702539513671897089/photo/1,https://twitter.com/dog_rates/status/702539513671897089/photo/1,https://twitter.com/dog_rates/status/702539513671897089/photo/1",12,10,a,,https://t.co/4EnShAQjv6,891,2704,29,Pomeranian,https://pbs.twimg.com/media/Cb_r8qTUsAASgdF.jpg,12,10
702598099714314240,2016-02-24 20:56:55,Twitter for iPhone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper",https://twitter.com/dog_rates/status/702598099714314240/photo/1,11,10,Sansa,pupper,https://t.co/IpAoztle2s,3187,11507,67,kelpie,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,11,10
702671118226825216,2016-02-25 01:47:04,Twitter for iPhone,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both,https://twitter.com/dog_rates/status/702671118226825216/photo/1,10,10,Rambo,,https://t.co/MpH1Fe9LhZ,516,2048,17,bloodhound,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,10,10
702684942141153280,2016-02-25 02:42:00,Twitter for iPhone,This is Lucy. She's sick of these bullshit generalizations 11/10,https://twitter.com/dog_rates/status/702684942141153280/photo/1,11,10,Lucy,,https://t.co/d2b5C2R0aO,985,3041,28,golden_retriever,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,11,10
702932127499816960,2016-02-25 19:04:13,Twitter for iPhone,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet,https://twitter.com/dog_rates/status/702932127499816960/photo/1,6,10,Chip,,https://t.co/LUFnwzznaV,668,2418,35,,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,6,10
703041949650034688,2016-02-26 02:20:37,Twitter for iPhone,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10,https://twitter.com/dog_rates/status/703041949650034688/photo/1,10,10,an,,https://t.co/iHe6liLwWR,11525,24764,188,,https://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg,10,10
703079050210877440,2016-02-26 04:48:02,Twitter for iPhone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks,"https://twitter.com/dog_rates/status/703079050210877440/photo/1,https://twitter.com/dog_rates/status/703079050210877440/photo/1",11,10,a,,https://t.co/hMjzhdUHaW,2863,6940,53,Pembroke,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,11,10
703268521220972544,2016-02-26 17:20:56,Twitter for iPhone,Happy Friday here's a sleepy pupper 12/10,https://twitter.com/dog_rates/status/703268521220972544/photo/1,12,10,,pupper,https://t.co/eBcqv9SPkY,503,1859,13,kuvasz,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,12,10
703356393781329922,2016-02-26 23:10:06,Twitter for iPhone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10,https://twitter.com/dog_rates/status/703356393781329922/photo/1,9,10,Socks,,https://t.co/8rc5I22bBf,356,1807,14,Border_collie,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,9,10
703382836347330562,2016-02-27 00:55:11,Twitter for iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well,"https://twitter.com/dog_rates/status/703382836347330562/photo/1,https://twitter.com/dog_rates/status/703382836347330562/photo/1",12,10,Charlie,,https://t.co/B9dOrmnPVt,1050,3281,23,golden_retriever,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,12,10
703407252292673536,2016-02-27 02:32:12,Twitter for iPhone,This pupper doesn't understand gates. 10/10 so close,https://twitter.com/dog_rates/status/703407252292673536/photo/1,10,10,,pupper,https://t.co/GUbFF4o6dZ,640,2297,14,,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,10,10
703425003149250560,2016-02-27 03:42:44,Twitter for iPhone,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10",https://twitter.com/dog_rates/status/703425003149250560/photo/1,9,10,,,https://t.co/6JYLpUmBrC,1254,3560,34,miniature_pinscher,https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,9,10
703611486317502464,2016-02-27 16:03:45,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup,https://twitter.com/dog_rates/status/703611486317502464/photo/1,10,10,Scooter,pupper,https://t.co/JSmX1FIEaW,1413,3618,19,Pembroke,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,10,10
703631701117943808,2016-02-27 17:24:05,Twitter for iPhone,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes,"https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1",11,10,Bella,,https://t.co/XTVbSRdvcp,612,2406,11,,https://pbs.twimg.com/media/CcPNS4yW8AAd-Et.jpg,11,10
703769065844768768,2016-02-28 02:29:55,Twitter for iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af,"https://twitter.com/dog_rates/status/703769065844768768/photo/1,https://twitter.com/dog_rates/status/703769065844768768/photo/1",10,10,,,https://t.co/QQZDCYl6zT,1044,3064,23,boxer,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,10,10
703774238772166656,2016-02-28 02:50:28,Twitter for iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10",https://twitter.com/dog_rates/status/703774238772166656/photo/1,10,10,,,https://t.co/ZvxdB4i9AG,413,1745,13,Labrador_retriever,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,10,10
704054845121142784,2016-02-28 21:25:30,Twitter for iPhone,Here is a whole flock of puppers.  60/50 I'll take the lot,https://twitter.com/dog_rates/status/704054845121142784/photo/1,60,50,a,,https://t.co/9dpcw6MdWa,858,2757,19,Great_Pyrenees,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,12,10
704113298707505153,2016-02-29 01:17:46,Twitter for iPhone,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley,"https://twitter.com/dog_rates/status/704113298707505153/photo/1,https://twitter.com/dog_rates/status/704113298707505153/photo/1",8,10,Stanley,,https://t.co/XpYMBQ1FD8,530,1745,21,,https://pbs.twimg.com/media/CcWDTerUAAALORn.jpg,8,10
704347321748819968,2016-02-29 16:47:42,Twitter for iPhone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper,https://twitter.com/dog_rates/status/704347321748819968/photo/1,10,10,Ralphson,pupper,https://t.co/INphk4ltkZ,321,1480,10,Brittany_spaniel,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,10,10
704364645503647744,2016-02-29 17:56:32,Twitter for iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick,"https://twitter.com/dog_rates/status/704364645503647744/photo/1,https://twitter.com/dog_rates/status/704364645503647744/photo/1",12,10,Bisquick,,https://t.co/5zX5XD3i6K,3292,7477,63,Pembroke,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,12,10
704480331685040129,2016-03-01 01:36:14,Twitter for iPhone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet,https://twitter.com/dog_rates/status/704480331685040129/photo/1,11,10,Lucia,,https://t.co/qv6qlEUCEe,998,3201,29,Samoyed,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,11,10
704499785726889984,2016-03-01 02:53:32,Twitter for iPhone,When you wake up from a long nap and have no idea who you are. 12/10,https://twitter.com/dog_rates/status/704499785726889984/photo/1,12,10,,,https://t.co/dlF93GLnDc,924,2716,19,Chihuahua,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,12,10
704761120771465216,2016-03-01 20:11:59,Twitter for iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10,"https://twitter.com/dog_rates/status/704761120771465216/photo/1,https://twitter.com/dog_rates/status/704761120771465216/photo/1",13,10,,pupper,https://t.co/Lu0ECu5tO5,2701,6241,49,Chihuahua,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,13,10
704819833553219584,2016-03-02 00:05:17,Twitter for iPhone,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet,https://twitter.com/dog_rates/status/704819833553219584/photo/1,7,10,Chesterson,,https://t.co/EatAd8JhyW,911,2485,41,,https://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg,7,10
704847917308362754,2016-03-02 01:56:53,Twitter for iPhone,"""Yes hi could I get a number 4 with no pickles"" ...12/10",https://twitter.com/dog_rates/status/704847917308362754/photo/1,12,10,,,https://t.co/kQPVxqA3gq,1403,4783,29,golden_retriever,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,12,10
704859558691414016,2016-03-02 02:43:09,Twitter for iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper,https://twitter.com/dog_rates/status/704859558691414016/photo/1,10,10,a,pupper,https://t.co/81mvJ0rGRu,491,2112,19,pug,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,10,10
704871453724954624,2016-03-02 03:30:25,Twitter for iPhone,I found a forest Pipsy. 12/10,https://twitter.com/dog_rates/status/704871453724954624/photo/1,12,10,,,https://t.co/mIQ1KoVsmU,1042,4033,37,Norfolk_terrier,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,12,10
705066031337840642,2016-03-02 16:23:36,Twitter for iPhone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af,https://twitter.com/dog_rates/status/705066031337840642/photo/1,12,10,Reese,,https://t.co/VA6jnNUyuW,563,2052,16,Airedale,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,12,10
705102439679201280,2016-03-02 18:48:16,Twitter for iPhone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth,https://twitter.com/dog_rates/status/705102439679201280/photo/1,10,10,Terrenth,,https://t.co/Pg18CDFC7Z,481,2011,5,collie,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,10,10
705223444686888960,2016-03-03 02:49:06,Twitter for iPhone,This is Bode. He's a heavy sleeper. 9/10,https://twitter.com/dog_rates/status/705223444686888960/photo/1,9,10,Bode,,https://t.co/YMkxhGWUqv,737,2422,25,Chesapeake_Bay_retriever,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,9,10
705239209544720384,2016-03-03 03:51:44,Twitter for iPhone,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho,https://twitter.com/dog_rates/status/705239209544720384/photo/1,11,10,Jimothy,,https://t.co/wnsblfu7XE,690,2819,24,Chihuahua,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,11,10
705428427625635840,2016-03-03 16:23:38,Twitter for iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper,https://twitter.com/dog_rates/status/705428427625635840/photo/1,11,10,Ambrose,pupper,https://t.co/ih6epBOxIA,1550,3578,39,Chihuahua,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,11,10
705442520700944385,2016-03-03 17:19:38,Twitter for iPhone,This is Cooper. He only wakes up to switch gears. 12/10 helpful af,https://twitter.com/dog_rates/status/705442520700944385/photo/1,12,10,Cooper,,https://t.co/EEIkAGVY64,1491,4136,24,Great_Pyrenees,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,12,10
705475953783398401,2016-03-03 19:32:29,Twitter for iPhone,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work,"https://twitter.com/dog_rates/status/705475953783398401/photo/1,https://twitter.com/dog_rates/status/705475953783398401/photo/1",12,10,Zara,,https://t.co/zQUuVu812n,850,2802,14,golden_retriever,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,12,10
705591895322394625,2016-03-04 03:13:11,Twitter for iPhone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10",https://twitter.com/dog_rates/status/705591895322394625/photo/1,11,10,,,https://t.co/nPTBsdm3BF,1057,2971,20,basenji,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,11,10
705786532653883392,2016-03-04 16:06:36,Twitter for iPhone,"Seriously, add us 🐶 11/10 for sad wet pupper",https://twitter.com/dog_rates/status/705786532653883392/photo/1,11,10,,pupper,https://t.co/xwPE9faVZR,478,1826,16,Labrador_retriever,https://pbs.twimg.com/media/Cct1G6vVAAI9ZjF.jpg,11,10
705898680587526145,2016-03-04 23:32:15,Twitter for iPhone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet,"https://twitter.com/dog_rates/status/705898680587526145/photo/1,https://twitter.com/dog_rates/status/705898680587526145/photo/1",10,10,Max,,https://t.co/c67nUjwmFs,509,2233,15,collie,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,10,10
705970349788291072,2016-03-05 04:17:02,Twitter for iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10,https://twitter.com/dog_rates/status/705970349788291072/photo/1,12,10,Lucy,,https://t.co/8tjnz1L8DI,819,2991,21,golden_retriever,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,12,10
705975130514706432,2016-03-05 04:36:02,Twitter for iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper,"https://twitter.com/dog_rates/status/705975130514706432/photo/1,https://twitter.com/dog_rates/status/705975130514706432/photo/1",10,10,Adele,pupper,https://t.co/cfn81n3FLO,673,2916,17,Staffordshire_bullterrier,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,10,10
706166467411222528,2016-03-05 17:16:20,Twitter for iPhone,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable,https://twitter.com/dog_rates/status/706166467411222528/photo/1,7,10,Dexter,,https://t.co/sA7P3JSqiv,1488,4819,24,Samoyed,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,7,10
706265994973601792,2016-03-05 23:51:49,Twitter for iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort",https://twitter.com/dog_rates/status/706265994973601792/photo/1,11,10,Kara,,https://t.co/lA6a8GefrV,862,2571,20,papillon,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,11,10
706291001778950144,2016-03-06 01:31:11,Twitter for iPhone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10,"https://twitter.com/dog_rates/status/706291001778950144/photo/1,https://twitter.com/dog_rates/status/706291001778950144/photo/1",11,10,,,https://t.co/qy33OBcexg,443,1603,9,Border_terrier,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,11,10
706310011488698368,2016-03-06 02:46:44,Twitter for iPhone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity,"https://twitter.com/dog_rates/status/706310011488698368/photo/1,https://twitter.com/dog_rates/status/706310011488698368/photo/1",12,10,,pupper,https://t.co/GGmcTIkBbf,7294,19926,73,Pembroke,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,12,10
706346369204748288,2016-03-06 05:11:12,Twitter for iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell,"https://twitter.com/dog_rates/status/706346369204748288/photo/1,https://twitter.com/dog_rates/status/706346369204748288/photo/1",12,10,Koda,,https://t.co/VZV6oMJmU6,861,3246,18,Tibetan_mastiff,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,12,10
706516534877929472,2016-03-06 16:27:23,Twitter for iPhone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10,https://twitter.com/dog_rates/status/706516534877929472/photo/1,12,10,,,https://t.co/KUS0xl7XIp,951,2937,26,golden_retriever,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,12,10
706538006853918722,2016-03-06 17:52:42,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with",https://twitter.com/dog_rates/status/706538006853918722/photo/1,11,10,Oliver,,https://t.co/bxjO45rXKd,1328,3262,30,chow,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,11,10
706593038911545345,2016-03-06 21:31:22,Twitter for iPhone,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days,https://twitter.com/dog_rates/status/706593038911545345/photo/1,10,10,,,https://t.co/6aJrjKfNqX,591,2029,5,,https://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg,10,10
706644897839910912,2016-03-07 00:57:27,Twitter for iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10,https://twitter.com/dog_rates/status/706644897839910912/video/1,9,10,Shadow,,https://t.co/cdOkfEpjFw,1011,2401,27,Chihuahua,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,9,10
706681918348251136,2016-03-07 03:24:33,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup,"https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1",12,10,Katie,,https://t.co/CFPIcGcwJv,904,3094,36,toy_poodle,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,12,10
706901761596989440,2016-03-07 17:58:08,Twitter for iPhone,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10,https://twitter.com/dog_rates/status/706901761596989440/photo/1,3,10,Elliot,,https://t.co/FMUxir5pYu,537,1918,28,,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,3,10
707014260413456384,2016-03-08 01:25:10,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no,https://twitter.com/dog_rates/status/707014260413456384/photo/1,11,10,Ellie,,https://t.co/15yCmd43zU,552,2165,26,Chihuahua,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,11,10
707021089608753152,2016-03-08 01:52:18,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of,"https://twitter.com/dog_rates/status/707021089608753152/photo/1,https://twitter.com/dog_rates/status/707021089608753152/photo/1",12,10,Tucker,,https://t.co/gHtW5cgyy7,1250,3827,23,cocker_spaniel,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,12,10
707038192327901184,2016-03-08 03:00:15,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af,"https://twitter.com/dog_rates/status/707038192327901184/photo/1,https://twitter.com/dog_rates/status/707038192327901184/photo/1",10,10,Kathmandu,,https://t.co/z0cs7E4Xjj,731,2052,23,pug,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,10,10
707059547140169728,2016-03-08 04:25:07,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10,"https://twitter.com/dog_rates/status/707059547140169728/photo/1,https://twitter.com/dog_rates/status/707059547140169728/photo/1",11,10,Cupcake,,https://t.co/D7rorf4YKL,629,2443,18,Samoyed,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,11,10
707297311098011648,2016-03-08 20:09:54,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas,"https://twitter.com/dog_rates/status/707297311098011648/photo/1,https://twitter.com/dog_rates/status/707297311098011648/photo/1",10,10,Cassie,,https://t.co/B6dmZmJBdK,723,2620,20,Blenheim_spaniel,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,10,10
707315916783140866,2016-03-08 21:23:50,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",10,10,Finnegus,pupper,https://t.co/BjpOa52jQ4,592,2326,15,Bernese_mountain_dog,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,10,10
707377100785885184,2016-03-09 01:26:57,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet,"https://twitter.com/dog_rates/status/707377100785885184/photo/1,https://twitter.com/dog_rates/status/707377100785885184/photo/1",9,10,,,https://t.co/iKThgKnW1j,999,3061,25,golden_retriever,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,9,10
707387676719185920,2016-03-09 02:08:59,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team,https://twitter.com/dog_rates/status/707387676719185920/photo/1,10,10,Clarkus,,https://t.co/XP5o7zGn0E,1177,3283,38,Chihuahua,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,10,10
707411934438625280,2016-03-09 03:45:22,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10",https://twitter.com/dog_rates/status/707411934438625280/photo/1,11,10,,pupper,https://t.co/uQsCJ8pf51,557,2157,9,Lakeland_terrier,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,11,10
707420581654872064,2016-03-09 04:19:44,Twitter for iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10,https://twitter.com/dog_rates/status/707420581654872064/photo/1,4,10,Keurig,,https://t.co/xOrUyj7K30,649,2113,33,kuvasz,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,4,10
707610948723478529,2016-03-09 16:56:11,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10,https://twitter.com/dog_rates/status/707610948723478529/photo/1,12,10,Harper,,https://t.co/oHKJHghrp5,5845,15931,93,golden_retriever,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,12,10
707693576495472641,2016-03-09 22:24:31,Twitter for iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af,https://twitter.com/dog_rates/status/707693576495472641/photo/1,7,10,Jiminus,,https://t.co/84L4ED9Tpi,929,3189,24,,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,7,10
707741517457260545,2016-03-10 01:35:01,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup,https://twitter.com/dog_rates/status/707741517457260545/photo/1,10,10,,,https://t.co/0nMgoue8IR,565,2331,15,whippet,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,10,10
707776935007539200,2016-03-10 03:55:45,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10,https://twitter.com/dog_rates/status/707776935007539200/photo/1,11,10,Sadie,,https://t.co/DB8fyeDs8B,886,3078,35,miniature_pinscher,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,11,10
707969809498152960,2016-03-10 16:42:10,Twitter for iPhone,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup,https://twitter.com/dog_rates/status/707969809498152960/photo/1,11,10,Rufus,,https://t.co/dGoTWNfIsm,886,2533,33,toy_poodle,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,11,10
707995814724026368,2016-03-10 18:25:30,Twitter for iPhone,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af,https://twitter.com/dog_rates/status/707995814724026368/photo/1,12,10,Farfle,,https://t.co/NiQQWzIzzq,1039,2929,20,,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,12,10
708026248782585858,2016-03-10 20:26:26,Twitter for iPhone,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty),https://twitter.com/dog_rates/status/708026248782585858/video/1,13,10,,,https://t.co/5AJs8TIV1U,1789,4140,58,malinois,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,13,10
708109389455101952,2016-03-11 01:56:49,Twitter for iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup,https://twitter.com/dog_rates/status/708109389455101952/photo/1,10,10,Remington,,https://t.co/mhPSADiJmZ,515,1834,6,Staffordshire_bullterrier,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,10,10
708119489313951744,2016-03-11 02:36:57,Twitter for iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen,https://twitter.com/dog_rates/status/708119489313951744/photo/1,9,10,Cooper,,https://t.co/kDamUfeIpm,912,2525,17,Norwich_terrier,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,9,10
708130923141795840,2016-03-11 03:22:23,Twitter for iPhone,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10,https://twitter.com/dog_rates/status/708130923141795840/photo/1,11,10,,,https://t.co/XKhobeGuvT,797,3169,13,French_bulldog,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,11,10
708149363256774660,2016-03-11 04:35:39,Twitter for iPhone,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch,https://twitter.com/dog_rates/status/708149363256774660/photo/1,10,10,Jebberson,,https://t.co/VEFkvWCoHF,1440,4058,40,Cardigan,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,10,10
708349470027751425,2016-03-11 17:50:48,Twitter for iPhone,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy,https://twitter.com/dog_rates/status/708349470027751425/photo/1,11,10,River,,https://t.co/tK7a0AxQfd,687,2223,17,basenji,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,11,10
